voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy
-1.2250066,3.0916726e-05,0.33991668,305.955,0.0006369236,5.4953403,-0.521792,0.76607114,0.059916668,936.545,-0.0009824814,6.455571
-1.2144953,0.060049877,0.32141668,289.26,0.0007025791,5.430196,-0.49610758,0.7746266,0.06758333,1058.115,-0.00089018076,6.578692
-1.2059245,0.031565044,0.31841666,286.64,0.0006947248,5.428721,-0.52349466,0.76180935,0.059,917.95,-0.0010113326,6.4374366
-1.2037692,0.03310043,0.31625,284.715,0.00070041965,5.4429784,-0.5180371,0.7644317,0.060416665,945.675,-0.0009843061,6.488754
-1.231106,0.014274397,0.33833334,304.385,0.0006471225,5.4859333,-0.54745215,0.75683695,0.077,1203.12,-0.0007544921,6.7026887
-1.2142768,0.009170354,0.3425,308.36,0.00063598447,5.5051465,-0.5366851,0.7623751,0.055166665,857.555,-0.0010547743,6.3682847
-1.2032093,0.031380843,0.31758332,285.795,0.0006972329,5.4265647,-0.52661556,0.76024574,0.058333334,908.97,-0.001019144,6.4281073
-1.2127135,0.046829697,0.32108334,289.06,0.00069639593,5.433117,-0.5221296,0.7625848,0.059750002,929.955,-0.0009965578,6.450475
-1.2042323,0.034803502,0.33016667,297.165,0.0006713913,5.466247,-0.5481414,0.75325376,0.051,792.56,-0.0011489735,6.2897596
-1.2288321,0.04364219,0.33408335,300.585,0.000668478,5.470417,-0.48097152,0.78450066,0.07475,1175.385,-0.0008076696,6.680347
-1.2241,-0.0024000774,0.34125,307.085,0.0006333595,5.4994373,-0.5279951,0.7631531,0.059750002,931.155,-0.0009845253,6.450202
-1.2124509,0.02410863,0.33258334,299.38,0.000661866,5.473361,-0.54173124,0.7567684,0.052916665,823.27,-0.0011059453,6.3289523
-1.2262338,0.041992042,0.333,299.615,0.00066865946,5.488794,-0.49968132,0.7732643,0.06583333,1030.14,-0.0009110199,6.5738387
-1.2284819,0.008550142,0.34175,307.56,0.00063764356,5.52025,-0.5119281,0.77053416,0.06316666,988.045,-0.00093977794,6.5309153
-1.2194036,0.037819654,0.32691666,294.15,0.0006799627,5.4513135,-0.5185563,0.7646229,0.060416665,942.54,-0.0009862805,6.464316
-1.2119073,0.04757804,0.3195,287.42,0.0007017256,5.4250426,-0.49910322,0.7732442,0.06866667,1073.35,-0.0008772793,6.59263
-1.2198178,0.049540278,0.32791665,295.025,0.00068390183,5.463747,-0.5049679,0.7699868,0.066,1028.105,-0.0009118992,6.563445
-1.2065101,0.027499564,0.32116666,288.845,0.0006883405,5.4572973,-0.5232971,0.7621933,0.059166666,918.435,-0.0010079329,6.4585447
-1.2035819,0.037218552,0.31433332,282.95,0.0007083322,5.4130845,-0.49907327,0.77336097,0.066250004,1035.07,-0.00090931583,6.555666
-1.2072511,0.03935026,0.32066667,288.52,0.0006931545,5.4339967,-0.55043674,0.7490381,0.0525,812.075,-0.0011194932,6.3165092
-1.2147058,0.02940151,0.32725,294.46,0.0006744845,5.4560065,-0.5469702,0.7517304,0.052166667,810.39,-0.0011218466,6.3148885
-1.2036861,0.03754951,0.31383333,282.46,0.00070976844,5.4213223,-0.503102,0.7711001,0.06425,1004.54004,-0.0009371136,6.536029
-1.208394,0.040635668,0.31866667,286.855,0.00069814513,5.427325,-0.52599704,0.76085603,0.059,919.045,-0.0010050961,6.4398293
-1.2255746,0.024978505,0.33391666,300.51,0.0006592857,5.4804673,-0.51497036,0.7679623,0.061166666,955.135,-0.0009724093,6.483086
-1.202968,0.042523813,0.31975,287.78,0.00069656473,5.431897,-0.5634516,0.74243987,0.04916667,764.83997,-0.0011784498,6.257224
-1.2029738,0.032005507,0.31425,282.725,0.0007058834,5.4361606,-0.50932014,0.76855254,0.06266667,977.35,-0.0009567842,6.5215006
-1.2242916,-0.0017632389,0.34133333,307.235,0.0006336499,5.4998026,-0.5256623,0.76476455,0.060416665,943.15,-0.00097175787,6.462432
-1.2193054,0.04159728,0.32708332,294.53,0.00068070256,5.4513674,-0.5196416,0.76417476,0.060833335,947.55,-0.0009787137,6.469897
-1.2017338,0.034549814,0.31391665,282.515,0.00070595223,5.4357867,-0.51948225,0.7631378,0.060833335,950.645,-0.0009785012,6.496247
-1.2164927,0.019529471,0.33316666,299.865,0.0006585048,5.474162,-0.53550303,0.7586984,0.053583335,833.37,-0.0010974855,6.340657
-1.2229706,0.043643598,0.33116665,298.025,0.00067401986,5.4722996,-0.5055645,0.7693864,0.066416666,1036.325,-0.0009043378,6.569005
-1.21303,0.02323634,0.32925,296.3,0.000669283,5.480074,-0.5189671,0.7663367,0.06108333,954.085,-0.00097170117,6.492874
-1.2237864,0.029115696,0.3315,298.36,0.0006669362,5.4848537,-0.5147548,0.76733446,0.060833335,951.11,-0.0009778055,6.4916615
-1.2139969,0.015738327,0.33841667,304.635,0.00064673374,5.49172,-0.53771466,0.76050967,0.05425,841.78503,-0.0010791543,6.349964
-1.2272294,0.03926417,0.33491668,301.325,0.00066345616,5.4948683,-0.5017526,0.7724013,0.066083334,1034.11,-0.0009058648,6.577626
-1.2224914,0.03406967,0.33025,297.13,0.00067101186,5.4614124,-0.51638407,0.76559645,0.060916666,951.63,-0.0009782012,6.4740963
-1.2241807,0.02325386,0.33475,301.175,0.00065757806,5.496981,-0.5091433,0.770204,0.061833333,967.68,-0.0009623116,6.510881
-1.2200624,0.05063913,0.32725,294.465,0.00068611605,5.4641886,-0.49900305,0.77342373,0.06583333,1029.14,-0.0009130846,6.565579
-1.2011402,0.035679623,0.31166667,280.52,0.00071380066,5.4053903,-0.5003791,0.77264786,0.065916665,1030.125,-0.0009131765,6.5505424
-1.2317222,0.036505077,0.33275,299.505,0.0006671978,5.466552,-0.49006087,0.78140026,0.075666666,1190.005,-0.0007905814,6.692238
-1.2026657,0.024157984,0.32683334,294.24,0.0006741602,5.458446,-0.53507286,0.7588062,0.0585,907.395,-0.0010110657,6.425735
-1.2044617,0.04354034,0.31925,287.42,0.0006977609,5.430193,-0.5635767,0.7421028,0.049333334,766.74,-0.001175021,6.2606144
-1.2074399,0.052368946,0.31341666,282.01,0.0007172078,5.406358,-0.49662358,0.7749268,0.065916665,1035.72,-0.0009106299,6.55544
-1.2008098,0.036039904,0.31141666,280.195,0.00071497256,5.404141,-0.500172,0.77273476,0.06575,1028.175,-0.0009154963,6.5485916
-1.2167723,0.024224011,0.33016667,297.35,0.00066616014,5.465061,-0.53893685,0.7564847,0.05291667,823.10004,-0.0011092332,6.328964
-1.2171009,0.021766698,0.33108333,298.055,0.0006644413,5.466874,-0.5217897,0.7656714,0.059166666,923.005,-0.0009999858,6.4410625
-1.2091541,0.038501196,0.32008332,288.06,0.00069464726,5.432203,-0.5211093,0.76295143,0.059,922.16,-0.0010067425,6.442875
-1.2013522,0.035242196,0.31366667,282.275,0.0007079439,5.42906,-0.5080237,0.7683797,0.0635,993.57,-0.000941245,6.5325
-1.225132,0.047582414,0.33291668,299.465,0.00067147426,5.4660163,-0.5033215,0.7712841,0.06891666,1079.62,-0.00086682214,6.599296
-1.2216043,0.04485494,0.33091667,297.79,0.0006756288,5.4684772,-0.50558114,0.76909184,0.06566667,1028.585,-0.0009124628,6.5598736
-1.2259638,0.0478945,0.333,299.595,0.0006730878,5.4645476,-0.5011367,0.772391,0.07033333,1102.835,-0.00085127214,6.619998
-1.2077729,0.052457687,0.31425,282.745,0.00071541657,5.4090185,-0.49599138,0.7752246,0.066083334,1037.98,-0.0009092497,6.557314
-1.221434,0.05851307,0.32683334,294.45,0.0006896016,5.4474554,-0.4571853,0.79510885,0.072333336,1139.09,-0.00084685814,6.647616
-1.2153955,0.010352784,0.34141666,307.275,0.0006388694,5.5028386,-0.53644925,0.7627222,0.05525,858.18,-0.001050593,6.370583
-1.2155159,0.034196876,0.30691665,276.135,0.00072649046,5.3852973,-0.42809808,0.81200635,0.07508334,1190.0,-0.00082374865,6.6847386
-1.2172782,0.014343225,0.33633333,302.63,0.0006501473,5.4843903,-0.52884334,0.7628527,0.053916667,837.58496,-0.0010952593,6.3455143
-1.2011226,0.03619945,0.31175,280.485,0.0007132765,5.4153976,-0.5038757,0.7709009,0.064,1001.945,-0.00093835435,6.533428
-1.2181447,0.05398177,0.32583332,293.315,0.0006900416,5.4454255,-0.49678716,0.77445364,0.067,1048.83,-0.00089789374,6.5706973
-1.2250623,-0.0015577407,0.34066668,306.565,0.00063486246,5.497569,-0.5223003,0.76582104,0.059916668,935.615,-0.0009829162,6.4546943
-1.2142854,0.0136290165,0.33958334,305.67,0.0006433373,5.495359,-0.5373334,0.761053,0.054416668,846.38,-0.0010727588,6.3553824
-1.2173855,0.012407099,0.33775,304.04,0.00064636697,5.4891467,-0.52998555,0.76259726,0.054083332,839.705,-0.0010899119,6.3470044
-1.2198895,0.044633403,0.31383333,282.4,0.0007140792,5.406322,-0.42996073,0.8105495,0.07491667,1184.505,-0.0008242203,6.6824217
-1.2213413,0.059064217,0.32583332,293.55,0.00069136696,5.444334,-0.45628858,0.79552716,0.072,1132.795,-0.0008517348,6.642204
-1.214885,0.014014375,0.34,305.99,0.00064320164,5.498209,-0.5366341,0.76244175,0.054916665,853.02,-0.0010579595,6.3645635
-1.2009032,0.036760833,0.3115,280.275,0.0007139107,5.4148607,-0.5041049,0.77074516,0.064,1001.305,-0.0009389605,6.532699
-1.214605,0.047449704,0.31866667,286.565,0.0007047465,5.4223866,-0.45555207,0.79665434,0.07275,1146.25,-0.00084457366,6.652604
-1.217892,0.040840466,0.32508335,292.58,0.00068518345,5.4452014,-0.5172723,0.7648972,0.06025,938.89,-0.0009917681,6.46047
-1.2207663,0.04703182,0.32966667,296.7,0.0006793719,5.4643354,-0.5049089,0.76968557,0.06558333,1027.6951,-0.0009135492,6.558689
-1.2254406,0.03617954,0.33333334,299.82,0.0006664468,5.49142,-0.5068,0.770323,0.06458333,1008.32,-0.0009237009,6.5531955
-1.2120076,0.049826935,0.31608334,284.625,0.00071064074,5.4150167,-0.45301196,0.7970834,0.071499996,1126.225,-0.000859273,6.6359572
-1.224866,0.027153097,0.333,299.835,0.0006620916,5.4848747,-0.5123473,0.76872176,0.061,955.08,-0.00097392086,6.490068
-1.2146137,0.028071875,0.32783332,295.285,0.0006725256,5.4578223,-0.5425565,0.75442123,0.052500002,816.025,-0.0011172072,6.320648
-1.2261921,0.022956992,0.33466667,301.21,0.0006571217,5.4865046,-0.5144708,0.7683029,0.06125,957.735,-0.0009705059,6.4896398
-1.2260997,0.039650884,0.33425,300.83,0.00066680775,5.488673,-0.49776322,0.7741449,0.0665,1041.52,-0.00090179406,6.5796523
-1.2048639,0.022237955,0.32516667,292.675,0.00067693705,5.469399,-0.5229505,0.76394516,0.059833333,934.03,-0.00099238,6.4713035
-1.2025968,0.037780285,0.32975,296.8,0.0006737219,5.4648604,-0.55062795,0.75188726,0.050666668,787.11,-0.0011556004,6.283207
-1.2220418,0.0501182,0.33033332,297.205,0.00067895267,5.4583216,-0.5010944,0.77259594,0.06825,1069.06,-0.0008794522,6.588917
-1.2068038,0.027179228,0.32208332,289.85,0.00068560184,5.461124,-0.5200355,0.7640965,0.0595,924.845,-0.0010039419,6.4656715
-1.2219207,0.043060943,0.32891667,296.02,0.0006785965,5.478466,-0.5080736,0.76904565,0.0635,992.52,-0.00094021857,6.5370507
-1.2176516,0.012709548,0.33733332,303.635,0.0006472651,5.487724,-0.5291093,0.76272565,0.054,838.795,-0.0010934568,6.345834
-1.2223077,0.03586254,0.33058333,297.64,0.00067060726,5.462475,-0.5200771,0.763903,0.06125,954.3,-0.0009720712,6.477379
-1.2025925,0.02578479,0.32375,291.52,0.00068122067,5.46486,-0.52627057,0.7622629,0.059166666,923.92,-0.0010009337,6.460978
-1.2105031,0.028147254,0.33166668,298.52,0.0006654931,5.4701376,-0.5448224,0.75499046,0.0525,815.92,-0.0011150531,6.3200593
-1.213452,0.032168,0.32441667,291.95,0.0006823301,5.4455137,-0.54216415,0.7535818,0.054083332,838.2,-0.0010894928,6.3475575
-1.2212543,0.028035734,0.33083335,298.01,0.0006670462,5.4861865,-0.5124414,0.7695135,0.060833335,955.815,-0.00097368617,6.497742
-1.2310712,0.03866843,0.33108333,297.96,0.00067181996,5.4609838,-0.4829445,0.78476703,0.075666666,1190.51,-0.00079330517,6.692135
-1.220315,0.041570004,0.32808334,295.265,0.0006792043,5.4542713,-0.51686394,0.7654899,0.061666667,961.62,-0.00096641557,6.4840393
-1.2059937,0.033758033,0.31675,285.0,0.0007011812,5.4425797,-0.50583917,0.77020586,0.06316666,986.43,-0.00094883074,6.530887
-1.2221165,0.03732415,0.33025,297.15,0.0006723703,5.461219,-0.51959103,0.76416564,0.0615,958.915,-0.00096764544,6.481967
-1.2253865,0.036354486,0.33275,299.51,0.0006671634,5.4903865,-0.50852937,0.76925385,0.064166665,1003.185,-0.0009291928,6.547847
-1.2290621,0.04523186,0.32683334,294.26498,0.0006836891,5.4474564,-0.46251637,0.7947686,0.07575,1192.275,-0.0008018264,6.691681
-1.2230192,0.0036558663,0.33883333,304.925,0.00064120727,5.491416,-0.5245254,0.7651226,0.060333334,941.265,-0.00097552204,6.4605355
-1.2280887,0.044796705,0.33625,302.58,0.00066469057,5.4749427,-0.49930727,0.7730173,0.071166664,1110.69,-0.0008446209,6.6273313
-1.2149602,0.028667547,0.32758334,294.77,0.00067346747,5.4575486,-0.5460262,0.7523013,0.05225,812.44,-0.0011194948,6.317449
-1.2264453,0.04645431,0.33266667,299.23,0.00067186524,5.4744654,-0.50360346,0.77126837,0.0675,1058.015,-0.00088780106,6.5881057
-1.2132403,0.022342643,0.32883334,296.13,0.0006686677,5.47008,-0.5267511,0.76204485,0.059416667,924.835,-0.0009966395,6.4522862
-1.2274611,0.04580244,0.33575,302.12,0.00066619576,5.4734035,-0.4953909,0.7749949,0.07108333,1110.98,-0.000847114,6.627384
-1.2200195,0.05912385,0.32641667,293.805,0.0006911732,5.4443073,-0.48816645,0.7792933,0.06933333,1087.675,-0.00087171793,6.6041307
-1.2233258,0.054184806,0.32666665,293.955,0.00068916974,5.446805,-0.45720816,0.79608494,0.07375,1162.43,-0.00082967995,6.6673265
-1.2004054,0.0403576,0.30733332,276.675,0.0007251077,5.3903637,-0.49671084,0.77485937,0.06575,1031.155,-0.00091416674,6.5512214
-1.2185155,0.051233146,0.32691666,294.205,0.00068762485,5.455752,-0.50450075,0.77024025,0.06525,1023.35,-0.0009173962,6.554475
-1.2247821,0.051061008,0.31991667,287.9,0.00070279423,5.424756,-0.4449062,0.8033197,0.07525,1188.545,-0.00081367075,6.6873164
-1.2176918,0.056157183,0.32425,291.735,0.0006951794,5.438163,-0.49863952,0.77347225,0.06916667,1082.4349,-0.00086985773,6.601389
-1.2219268,0.056493368,0.32841668,295.485,0.000685887,5.450442,-0.48899025,0.7789753,0.06983333,1093.475,-0.0008659466,6.609729
-1.2015114,0.041319728,0.32408333,291.84,0.00068631605,5.4463444,-0.5522708,0.749236,0.05075,787.625,-0.0011547796,6.284901
-1.2272077,0.048838563,0.32366666,291.34,0.0006928241,5.4368577,-0.45098096,0.80036235,0.075666666,1192.835,-0.000807825,6.6915226
-1.2276456,0.038989928,0.33525,301.6,0.0006625841,5.495195,-0.50295794,0.7720251,0.06616667,1035.115,-0.00090467563,6.5783706
-1.2239002,-0.0010329516,0.34075,306.66,0.0006350188,5.4978447,-0.52926064,0.7625475,0.059416667,925.725,-0.0009895775,6.444252
-1.2254239,0.036800522,0.3325,299.12,0.0006678645,5.489425,-0.508956,0.7689885,0.064166665,1002.895,-0.0009286402,6.547645
-1.2243742,0.041686993,0.33266667,299.355,0.0006703087,5.4751205,-0.5076082,0.7683557,0.066416666,1036.695,-0.0009032587,6.56798
-1.220543,0.01568851,0.33225,299.085,0.00065837125,5.4709907,-0.5313511,0.7598565,0.056666665,879.69,-0.0010431813,6.3944187
